frame_index,recording_index,recording_id,subject_id,class_id,trial_id,center_index
37668,588,S08_G03_T09,8,2,9,557
37669,588,S08_G03_T09,8,2,9,569
37670,588,S08_G03_T09,8,2,9,582
37671,588,S08_G03_T09,8,2,9,595
37672,588,S08_G03_T09,8,2,9,607
37673,588,S08_G03_T09,8,2,9,620
37674,588,S08_G03_T09,8,2,9,633
37675,588,S08_G03_T09,8,2,9,646
37676,588,S08_G03_T09,8,2,9,658
37677,588,S08_G03_T09,8,2,9,671
37678,588,S08_G03_T09,8,2,9,684
37679,588,S08_G03_T09,8,2,9,696
37680,588,S08_G03_T09,8,2,9,709
37681,588,S08_G03_T09,8,2,9,722
37682,588,S08_G03_T09,8,2,9,734
37683,588,S08_G03_T09,8,2,9,747
37684,588,S08_G03_T09,8,2,9,760
37685,588,S08_G03_T09,8,2,9,773
37686,588,S08_G03_T09,8,2,9,785
37687,588,S08_G03_T09,8,2,9,798
37688,588,S08_G03_T09,8,2,9,811
37689,588,S08_G03_T09,8,2,9,823
37690,588,S08_G03_T09,8,2,9,836
37691,588,S08_G03_T09,8,2,9,849
37692,588,S08_G03_T09,8,2,9,861
37693,588,S08_G03_T09,8,2,9,874
37694,588,S08_G03_T09,8,2,9,887
37695,588,S08_G03_T09,8,2,9,900
37696,589,S08_G03_T10,8,2,10,100
37697,589,S08_G03_T10,8,2,10,112
37698,589,S08_G03_T10,8,2,10,125
37699,589,S08_G03_T10,8,2,10,138
37700,589,S08_G03_T10,8,2,10,150
37701,589,S08_G03_T10,8,2,10,163
37702,589,S08_G03_T10,8,2,10,176
37703,589,S08_G03_T10,8,2,10,188
37704,589,S08_G03_T10,8,2,10,201
37705,589,S08_G03_T10,8,2,10,214
37706,589,S08_G03_T10,8,2,10,226
37707,589,S08_G03_T10,8,2,10,239
37708,589,S08_G03_T10,8,2,10,252
37709,589,S08_G03_T10,8,2,10,265
37710,589,S08_G03_T10,8,2,10,277
37711,589,S08_G03_T10,8,2,10,290
37712,589,S08_G03_T10,8,2,10,303
37713,589,S08_G03_T10,8,2,10,315
37714,589,S08_G03_T10,8,2,10,328
37715,589,S08_G03_T10,8,2,10,341
37716,589,S08_G03_T10,8,2,10,353
37717,589,S08_G03_T10,8,2,10,366
37718,589,S08_G03_T10,8,2,10,379
37719,589,S08_G03_T10,8,2,10,392
37720,589,S08_G03_T10,8,2,10,404
37721,589,S08_G03_T10,8,2,10,417
37722,589,S08_G03_T10,8,2,10,430
37723,589,S08_G03_T10,8,2,10,442
37724,589,S08_G03_T10,8,2,10,455
37725,589,S08_G03_T10,8,2,10,468
37726,589,S08_G03_T10,8,2,10,480
37727,589,S08_G03_T10,8,2,10,493
37728,589,S08_G03_T10,8,2,10,506
37729,589,S08_G03_T10,8,2,10,519
37730,589,S08_G03_T10,8,2,10,531
37731,589,S08_G03_T10,8,2,10,544
37732,589,S08_G03_T10,8,2,10,557
37733,589,S08_G03_T10,8,2,10,569
37734,589,S08_G03_T10,8,2,10,582
37735,589,S08_G03_T10,8,2,10,595
37736,589,S08_G03_T10,8,2,10,607
37737,589,S08_G03_T10,8,2,10,620
37738,589,S08_G03_T10,8,2,10,633
37739,589,S08_G03_T10,8,2,10,646
37740,589,S08_G03_T10,8,2,10,658
37741,589,S08_G03_T10,8,2,10,671
37742,589,S08_G03_T10,8,2,10,684
37743,589,S08_G03_T10,8,2,10,696
37744,589,S08_G03_T10,8,2,10,709
37745,589,S08_G03_T10,8,2,10,722
37746,589,S08_G03_T10,8,2,10,734
37747,589,S08_G03_T10,8,2,10,747
37748,589,S08_G03_T10,8,2,10,760
37749,589,S08_G03_T10,8,2,10,773
37750,589,S08_G03_T10,8,2,10,785
37751,589,S08_G03_T10,8,2,10,798
37752,589,S08_G03_T10,8,2,10,811
37753,589,S08_G03_T10,8,2,10,823
37754,589,S08_G03_T10,8,2,10,836
37755,589,S08_G03_T10,8,2,10,849
37756,589,S08_G03_T10,8,2,10,861
37757,589,S08_G03_T10,8,2,10,874
37758,589,S08_G03_T10,8,2,10,887
37759,589,S08_G03_T10,8,2,10,900
37760,590,S08_G04_T01,8,3,1,100
37761,590,S08_G04_T01,8,3,1,112
37762,590,S08_G04_T01,8,3,1,125
37763,590,S08_G04_T01,8,3,1,138
37764,590,S08_G04_T01,8,3,1,150
37765,590,S08_G04_T01,8,3,1,163
37766,590,S08_G04_T01,8,3,1,176
37767,590,S08_G04_T01,8,3,1,188
37768,590,S08_G04_T01,8,3,1,201
37769,590,S08_G04_T01,8,3,1,214
37770,590,S08_G04_T01,8,3,1,226
37771,590,S08_G04_T01,8,3,1,239
37772,590,S08_G04_T01,8,3,1,252
37773,590,S08_G04_T01,8,3,1,265
37774,590,S08_G04_T01,8,3,1,277
37775,590,S08_G04_T01,8,3,1,290
37776,590,S08_G04_T01,8,3,1,303
37777,590,S08_G04_T01,8,3,1,315
37778,590,S08_G04_T01,8,3,1,328
37779,590,S08_G04_T01,8,3,1,341
37780,590,S08_G04_T01,8,3,1,353
37781,590,S08_G04_T01,8,3,1,366
37782,590,S08_G04_T01,8,3,1,379
37783,590,S08_G04_T01,8,3,1,392
37784,590,S08_G04_T01,8,3,1,404
37785,590,S08_G04_T01,8,3,1,417
37786,590,S08_G04_T01,8,3,1,430
37787,590,S08_G04_T01,8,3,1,442
37788,590,S08_G04_T01,8,3,1,455
37789,590,S08_G04_T01,8,3,1,468
37790,590,S08_G04_T01,8,3,1,480
37791,590,S08_G04_T01,8,3,1,493
37792,590,S08_G04_T01,8,3,1,506
37793,590,S08_G04_T01,8,3,1,519
37794,590,S08_G04_T01,8,3,1,531
37795,590,S08_G04_T01,8,3,1,544
37796,590,S08_G04_T01,8,3,1,557
37797,590,S08_G04_T01,8,3,1,569
37798,590,S08_G04_T01,8,3,1,582
37799,590,S08_G04_T01,8,3,1,595
37800,590,S08_G04_T01,8,3,1,607
37801,590,S08_G04_T01,8,3,1,620
37802,590,S08_G04_T01,8,3,1,633
37803,590,S08_G04_T01,8,3,1,646
37804,590,S08_G04_T01,8,3,1,658
37805,590,S08_G04_T01,8,3,1,671
37806,590,S08_G04_T01,8,3,1,684
37807,590,S08_G04_T01,8,3,1,696
37808,590,S08_G04_T01,8,3,1,709
37809,590,S08_G04_T01,8,3,1,722
37810,590,S08_G04_T01,8,3,1,734
37811,590,S08_G04_T01,8,3,1,747
37812,590,S08_G04_T01,8,3,1,760
37813,590,S08_G04_T01,8,3,1,773
37814,590,S08_G04_T01,8,3,1,785
37815,590,S08_G04_T01,8,3,1,798
37816,590,S08_G04_T01,8,3,1,811
37817,590,S08_G04_T01,8,3,1,823
37818,590,S08_G04_T01,8,3,1,836
37819,590,S08_G04_T01,8,3,1,849
37820,590,S08_G04_T01,8,3,1,861
37821,590,S08_G04_T01,8,3,1,874
37822,590,S08_G04_T01,8,3,1,887
37823,590,S08_G04_T01,8,3,1,900
37824,591,S08_G04_T02,8,3,2,100
37825,591,S08_G04_T02,8,3,2,112
37826,591,S08_G04_T02,8,3,2,125
37827,591,S08_G04_T02,8,3,2,138
37828,591,S08_G04_T02,8,3,2,150
37829,591,S08_G04_T02,8,3,2,163
37830,591,S08_G04_T02,8,3,2,176
37831,591,S08_G04_T02,8,3,2,188
37832,591,S08_G04_T02,8,3,2,201
37833,591,S08_G04_T02,8,3,2,214
37834,591,S08_G04_T02,8,3,2,226
37835,591,S08_G04_T02,8,3,2,239
37836,591,S08_G04_T02,8,3,2,252
37837,591,S08_G04_T02,8,3,2,265
37838,591,S08_G04_T02,8,3,2,277
37839,591,S08_G04_T02,8,3,2,290
37840,591,S08_G04_T02,8,3,2,303
37841,591,S08_G04_T02,8,3,2,315
37842,591,S08_G04_T02,8,3,2,328
37843,591,S08_G04_T02,8,3,2,341
37844,591,S08_G04_T02,8,3,2,353
37845,591,S08_G04_T02,8,3,2,366
37846,591,S08_G04_T02,8,3,2,379
37847,591,S08_G04_T02,8,3,2,392
37848,591,S08_G04_T02,8,3,2,404
37849,591,S08_G04_T02,8,3,2,417
37850,591,S08_G04_T02,8,3,2,430
37851,591,S08_G04_T02,8,3,2,442
37852,591,S08_G04_T02,8,3,2,455
37853,591,S08_G04_T02,8,3,2,468
37854,591,S08_G04_T02,8,3,2,480
37855,591,S08_G04_T02,8,3,2,493
37856,591,S08_G04_T02,8,3,2,506
37857,591,S08_G04_T02,8,3,2,519
37858,591,S08_G04_T02,8,3,2,531
37859,591,S08_G04_T02,8,3,2,544
37860,591,S08_G04_T02,8,3,2,557
37861,591,S08_G04_T02,8,3,2,569
37862,591,S08_G04_T02,8,3,2,582
37863,591,S08_G04_T02,8,3,2,595
37864,591,S08_G04_T02,8,3,2,607
37865,591,S08_G04_T02,8,3,2,620
37866,591,S08_G04_T02,8,3,2,633
37867,591,S08_G04_T02,8,3,2,646
37868,591,S08_G04_T02,8,3,2,658
37869,591,S08_G04_T02,8,3,2,671
37870,591,S08_G04_T02,8,3,2,684
37871,591,S08_G04_T02,8,3,2,696
37872,591,S08_G04_T02,8,3,2,709
37873,591,S08_G04_T02,8,3,2,722
37874,591,S08_G04_T02,8,3,2,734
37875,591,S08_G04_T02,8,3,2,747
37876,591,S08_G04_T02,8,3,2,760
37877,591,S08_G04_T02,8,3,2,773
37878,591,S08_G04_T02,8,3,2,785
37879,591,S08_G04_T02,8,3,2,798
37880,591,S08_G04_T02,8,3,2,811
37881,591,S08_G04_T02,8,3,2,823
37882,591,S08_G04_T02,8,3,2,836
37883,591,S08_G04_T02,8,3,2,849
37884,591,S08_G04_T02,8,3,2,861
37885,591,S08_G04_T02,8,3,2,874
37886,591,S08_G04_T02,8,3,2,887
37887,591,S08_G04_T02,8,3,2,900
37888,592,S08_G04_T03,8,3,3,100
37889,592,S08_G04_T03,8,3,3,112
37890,592,S08_G04_T03,8,3,3,125
37891,592,S08_G04_T03,8,3,3,138
37892,592,S08_G04_T03,8,3,3,150
37893,592,S08_G04_T03,8,3,3,163
37894,592,S08_G04_T03,8,3,3,176
37895,592,S08_G04_T03,8,3,3,188
37896,592,S08_G04_T03,8,3,3,201
37897,592,S08_G04_T03,8,3,3,214
37898,592,S08_G04_T03,8,3,3,226
37899,592,S08_G04_T03,8,3,3,239
37900,592,S08_G04_T03,8,3,3,252
37901,592,S08_G04_T03,8,3,3,265
37902,592,S08_G04_T03,8,3,3,277
37903,592,S08_G04_T03,8,3,3,290
37904,592,S08_G04_T03,8,3,3,303
37905,592,S08_G04_T03,8,3,3,315
37906,592,S08_G04_T03,8,3,3,328
37907,592,S08_G04_T03,8,3,3,341
37908,592,S08_G04_T03,8,3,3,353
37909,592,S08_G04_T03,8,3,3,366
37910,592,S08_G04_T03,8,3,3,379
37911,592,S08_G04_T03,8,3,3,392
37912,592,S08_G04_T03,8,3,3,404
37913,592,S08_G04_T03,8,3,3,417
37914,592,S08_G04_T03,8,3,3,430
37915,592,S08_G04_T03,8,3,3,442
37916,592,S08_G04_T03,8,3,3,455
37917,592,S08_G04_T03,8,3,3,468
37918,592,S08_G04_T03,8,3,3,480
37919,592,S08_G04_T03,8,3,3,493
37920,592,S08_G04_T03,8,3,3,506
37921,592,S08_G04_T03,8,3,3,519
37922,592,S08_G04_T03,8,3,3,531
37923,592,S08_G04_T03,8,3,3,544
37924,592,S08_G04_T03,8,3,3,557
37925,592,S08_G04_T03,8,3,3,569
37926,592,S08_G04_T03,8,3,3,582
37927,592,S08_G04_T03,8,3,3,595
37928,592,S08_G04_T03,8,3,3,607
37929,592,S08_G04_T03,8,3,3,620
37930,592,S08_G04_T03,8,3,3,633
37931,592,S08_G04_T03,8,3,3,646
37932,592,S08_G04_T03,8,3,3,658
37933,592,S08_G04_T03,8,3,3,671
37934,592,S08_G04_T03,8,3,3,684
37935,592,S08_G04_T03,8,3,3,696
37936,592,S08_G04_T03,8,3,3,709
37937,592,S08_G04_T03,8,3,3,722
37938,592,S08_G04_T03,8,3,3,734
37939,592,S08_G04_T03,8,3,3,747
37940,592,S08_G04_T03,8,3,3,760
37941,592,S08_G04_T03,8,3,3,773
37942,592,S08_G04_T03,8,3,3,785
37943,592,S08_G04_T03,8,3,3,798
37944,592,S08_G04_T03,8,3,3,811
37945,592,S08_G04_T03,8,3,3,823
37946,592,S08_G04_T03,8,3,3,836
37947,592,S08_G04_T03,8,3,3,849
37948,592,S08_G04_T03,8,3,3,861
37949,592,S08_G04_T03,8,3,3,874
37950,592,S08_G04_T03,8,3,3,887
37951,592,S08_G04_T03,8,3,3,900
37952,593,S08_G04_T04,8,3,4,100
37953,593,S08_G04_T04,8,3,4,112
37954,593,S08_G04_T04,8,3,4,125
37955,593,S08_G04_T04,8,3,4,138
37956,593,S08_G04_T04,8,3,4,150
37957,593,S08_G04_T04,8,3,4,163
37958,593,S08_G04_T04,8,3,4,176
37959,593,S08_G04_T04,8,3,4,188
37960,593,S08_G04_T04,8,3,4,201
37961,593,S08_G04_T04,8,3,4,214
37962,593,S08_G04_T04,8,3,4,226
37963,593,S08_G04_T04,8,3,4,239
37964,593,S08_G04_T04,8,3,4,252
37965,593,S08_G04_T04,8,3,4,265
37966,593,S08_G04_T04,8,3,4,277
37967,593,S08_G04_T04,8,3,4,290
37968,593,S08_G04_T04,8,3,4,303
37969,593,S08_G04_T04,8,3,4,315
37970,593,S08_G04_T04,8,3,4,328
37971,593,S08_G04_T04,8,3,4,341
37972,593,S08_G04_T04,8,3,4,353
37973,593,S08_G04_T04,8,3,4,366
37974,593,S08_G04_T04,8,3,4,379
37975,593,S08_G04_T04,8,3,4,392
37976,593,S08_G04_T04,8,3,4,404
37977,593,S08_G04_T04,8,3,4,417
37978,593,S08_G04_T04,8,3,4,430
37979,593,S08_G04_T04,8,3,4,442
37980,593,S08_G04_T04,8,3,4,455
37981,593,S08_G04_T04,8,3,4,468
37982,593,S08_G04_T04,8,3,4,480
37983,593,S08_G04_T04,8,3,4,493
37984,593,S08_G04_T04,8,3,4,506
37985,593,S08_G04_T04,8,3,4,519
37986,593,S08_G04_T04,8,3,4,531
37987,593,S08_G04_T04,8,3,4,544
37988,593,S08_G04_T04,8,3,4,557
37989,593,S08_G04_T04,8,3,4,569
37990,593,S08_G04_T04,8,3,4,582
37991,593,S08_G04_T04,8,3,4,595
37992,593,S08_G04_T04,8,3,4,607
37993,593,S08_G04_T04,8,3,4,620
37994,593,S08_G04_T04,8,3,4,633
37995,593,S08_G04_T04,8,3,4,646
37996,593,S08_G04_T04,8,3,4,658
37997,593,S08_G04_T04,8,3,4,671
37998,593,S08_G04_T04,8,3,4,684
37999,593,S08_G04_T04,8,3,4,696
38000,593,S08_G04_T04,8,3,4,709
38001,593,S08_G04_T04,8,3,4,722
38002,593,S08_G04_T04,8,3,4,734
38003,593,S08_G04_T04,8,3,4,747
38004,593,S08_G04_T04,8,3,4,760
38005,593,S08_G04_T04,8,3,4,773
38006,593,S08_G04_T04,8,3,4,785
38007,593,S08_G04_T04,8,3,4,798
38008,593,S08_G04_T04,8,3,4,811
38009,593,S08_G04_T04,8,3,4,823
38010,593,S08_G04_T04,8,3,4,836
38011,593,S08_G04_T04,8,3,4,849
38012,593,S08_G04_T04,8,3,4,861
38013,593,S08_G04_T04,8,3,4,874
38014,593,S08_G04_T04,8,3,4,887
38015,593,S08_G04_T04,8,3,4,900
38016,594,S08_G04_T05,8,3,5,100
38017,594,S08_G04_T05,8,3,5,112
38018,594,S08_G04_T05,8,3,5,125
38019,594,S08_G04_T05,8,3,5,138
38020,594,S08_G04_T05,8,3,5,150
38021,594,S08_G04_T05,8,3,5,163
38022,594,S08_G04_T05,8,3,5,176
38023,594,S08_G04_T05,8,3,5,188
38024,594,S08_G04_T05,8,3,5,201
38025,594,S08_G04_T05,8,3,5,214
38026,594,S08_G04_T05,8,3,5,226
38027,594,S08_G04_T05,8,3,5,239
38028,594,S08_G04_T05,8,3,5,252
38029,594,S08_G04_T05,8,3,5,265
38030,594,S08_G04_T05,8,3,5,277
38031,594,S08_G04_T05,8,3,5,290
38032,594,S08_G04_T05,8,3,5,303
38033,594,S08_G04_T05,8,3,5,315
38034,594,S08_G04_T05,8,3,5,328
38035,594,S08_G04_T05,8,3,5,341
38036,594,S08_G04_T05,8,3,5,353
38037,594,S08_G04_T05,8,3,5,366
38038,594,S08_G04_T05,8,3,5,379
38039,594,S08_G04_T05,8,3,5,392
38040,594,S08_G04_T05,8,3,5,404
38041,594,S08_G04_T05,8,3,5,417
38042,594,S08_G04_T05,8,3,5,430
38043,594,S08_G04_T05,8,3,5,442
38044,594,S08_G04_T05,8,3,5,455
38045,594,S08_G04_T05,8,3,5,468
38046,594,S08_G04_T05,8,3,5,480
38047,594,S08_G04_T05,8,3,5,493
38048,594,S08_G04_T05,8,3,5,506
38049,594,S08_G04_T05,8,3,5,519
38050,594,S08_G04_T05,8,3,5,531
38051,594,S08_G04_T05,8,3,5,544
38052,594,S08_G04_T05,8,3,5,557
38053,594,S08_G04_T05,8,3,5,569
38054,594,S08_G04_T05,8,3,5,582
38055,594,S08_G04_T05,8,3,5,595
38056,594,S08_G04_T05,8,3,5,607
38057,594,S08_G04_T05,8,3,5,620
38058,594,S08_G04_T05,8,3,5,633
38059,594,S08_G04_T05,8,3,5,646
38060,594,S08_G04_T05,8,3,5,658
38061,594,S08_G04_T05,8,3,5,671
38062,594,S08_G04_T05,8,3,5,684
38063,594,S08_G04_T05,8,3,5,696
38064,594,S08_G04_T05,8,3,5,709
38065,594,S08_G04_T05,8,3,5,722
38066,594,S08_G04_T05,8,3,5,734
38067,594,S08_G04_T05,8,3,5,747
38068,594,S08_G04_T05,8,3,5,760
38069,594,S08_G04_T05,8,3,5,773
38070,594,S08_G04_T05,8,3,5,785
38071,594,S08_G04_T05,8,3,5,798
38072,594,S08_G04_T05,8,3,5,811
38073,594,S08_G04_T05,8,3,5,823
38074,594,S08_G04_T05,8,3,5,836
38075,594,S08_G04_T05,8,3,5,849
38076,594,S08_G04_T05,8,3,5,861
38077,594,S08_G04_T05,8,3,5,874
38078,594,S08_G04_T05,8,3,5,887
38079,594,S08_G04_T05,8,3,5,900
38080,595,S08_G04_T06,8,3,6,100
38081,595,S08_G04_T06,8,3,6,112
38082,595,S08_G04_T06,8,3,6,125
38083,595,S08_G04_T06,8,3,6,138
38084,595,S08_G04_T06,8,3,6,150
38085,595,S08_G04_T06,8,3,6,163
38086,595,S08_G04_T06,8,3,6,176
38087,595,S08_G04_T06,8,3,6,188
38088,595,S08_G04_T06,8,3,6,201
38089,595,S08_G04_T06,8,3,6,214
38090,595,S08_G04_T06,8,3,6,226
38091,595,S08_G04_T06,8,3,6,239
38092,595,S08_G04_T06,8,3,6,252
38093,595,S08_G04_T06,8,3,6,265
38094,595,S08_G04_T06,8,3,6,277
38095,595,S08_G04_T06,8,3,6,290
38096,595,S08_G04_T06,8,3,6,303
38097,595,S08_G04_T06,8,3,6,315
38098,595,S08_G04_T06,8,3,6,328
38099,595,S08_G04_T06,8,3,6,341
38100,595,S08_G04_T06,8,3,6,353
38101,595,S08_G04_T06,8,3,6,366
38102,595,S08_G04_T06,8,3,6,379
38103,595,S08_G04_T06,8,3,6,392
38104,595,S08_G04_T06,8,3,6,404
38105,595,S08_G04_T06,8,3,6,417
38106,595,S08_G04_T06,8,3,6,430
38107,595,S08_G04_T06,8,3,6,442
38108,595,S08_G04_T06,8,3,6,455
38109,595,S08_G04_T06,8,3,6,468
38110,595,S08_G04_T06,8,3,6,480
38111,595,S08_G04_T06,8,3,6,493
38112,595,S08_G04_T06,8,3,6,506
38113,595,S08_G04_T06,8,3,6,519
38114,595,S08_G04_T06,8,3,6,531
38115,595,S08_G04_T06,8,3,6,544
38116,595,S08_G04_T06,8,3,6,557
38117,595,S08_G04_T06,8,3,6,569
38118,595,S08_G04_T06,8,3,6,582
38119,595,S08_G04_T06,8,3,6,595
38120,595,S08_G04_T06,8,3,6,607
38121,595,S08_G04_T06,8,3,6,620
38122,595,S08_G04_T06,8,3,6,633
38123,595,S08_G04_T06,8,3,6,646
38124,595,S08_G04_T06,8,3,6,658
38125,595,S08_G04_T06,8,3,6,671
38126,595,S08_G04_T06,8,3,6,684
38127,595,S08_G04_T06,8,3,6,696
38128,595,S08_G04_T06,8,3,6,709
38129,595,S08_G04_T06,8,3,6,722
38130,595,S08_G04_T06,8,3,6,734
38131,595,S08_G04_T06,8,3,6,747
38132,595,S08_G04_T06,8,3,6,760
38133,595,S08_G04_T06,8,3,6,773
38134,595,S08_G04_T06,8,3,6,785
38135,595,S08_G04_T06,8,3,6,798
38136,595,S08_G04_T06,8,3,6,811
38137,595,S08_G04_T06,8,3,6,823
38138,595,S08_G04_T06,8,3,6,836
38139,595,S08_G04_T06,8,3,6,849
38140,595,S08_G04_T06,8,3,6,861
38141,595,S08_G04_T06,8,3,6,874
38142,595,S08_G04_T06,8,3,6,887
38143,595,S08_G04_T06,8,3,6,900
38144,596,S08_G04_T07,8,3,7,100
38145,596,S08_G04_T07,8,3,7,112
38146,596,S08_G04_T07,8,3,7,125
38147,596,S08_G04_T07,8,3,7,138
38148,596,S08_G04_T07,8,3,7,150
38149,596,S08_G04_T07,8,3,7,163
38150,596,S08_G04_T07,8,3,7,176
38151,596,S08_G04_T07,8,3,7,188
38152,596,S08_G04_T07,8,3,7,201
38153,596,S08_G04_T07,8,3,7,214
38154,596,S08_G04_T07,8,3,7,226
38155,596,S08_G04_T07,8,3,7,239
38156,596,S08_G04_T07,8,3,7,252
38157,596,S08_G04_T07,8,3,7,265
38158,596,S08_G04_T07,8,3,7,277
38159,596,S08_G04_T07,8,3,7,290
38160,596,S08_G04_T07,8,3,7,303
38161,596,S08_G04_T07,8,3,7,315
38162,596,S08_G04_T07,8,3,7,328
38163,596,S08_G04_T07,8,3,7,341
38164,596,S08_G04_T07,8,3,7,353
38165,596,S08_G04_T07,8,3,7,366
38166,596,S08_G04_T07,8,3,7,379
38167,596,S08_G04_T07,8,3,7,392
38168,596,S08_G04_T07,8,3,7,404
38169,596,S08_G04_T07,8,3,7,417
38170,596,S08_G04_T07,8,3,7,430
38171,596,S08_G04_T07,8,3,7,442
38172,596,S08_G04_T07,8,3,7,455
38173,596,S08_G04_T07,8,3,7,468
38174,596,S08_G04_T07,8,3,7,480
38175,596,S08_G04_T07,8,3,7,493
38176,596,S08_G04_T07,8,3,7,506
38177,596,S08_G04_T07,8,3,7,519
38178,596,S08_G04_T07,8,3,7,531
38179,596,S08_G04_T07,8,3,7,544
38180,596,S08_G04_T07,8,3,7,557
38181,596,S08_G04_T07,8,3,7,569
38182,596,S08_G04_T07,8,3,7,582
38183,596,S08_G04_T07,8,3,7,595
38184,596,S08_G04_T07,8,3,7,607
38185,596,S08_G04_T07,8,3,7,620
38186,596,S08_G04_T07,8,3,7,633
38187,596,S08_G04_T07,8,3,7,646
38188,596,S08_G04_T07,8,3,7,658
38189,596,S08_G04_T07,8,3,7,671
38190,596,S08_G04_T07,8,3,7,684
38191,596,S08_G04_T07,8,3,7,696
38192,596,S08_G04_T07,8,3,7,709
38193,596,S08_G04_T07,8,3,7,722
38194,596,S08_G04_T07,8,3,7,734
38195,596,S08_G04_T07,8,3,7,747
38196,596,S08_G04_T07,8,3,7,760
38197,596,S08_G04_T07,8,3,7,773
38198,596,S08_G04_T07,8,3,7,785
38199,596,S08_G04_T07,8,3,7,798
38200,596,S08_G04_T07,8,3,7,811
38201,596,S08_G04_T07,8,3,7,823
38202,596,S08_G04_T07,8,3,7,836
38203,596,S08_G04_T07,8,3,7,849
38204,596,S08_G04_T07,8,3,7,861
38205,596,S08_G04_T07,8,3,7,874
38206,596,S08_G04_T07,8,3,7,887
38207,596,S08_G04_T07,8,3,7,900
38208,597,S08_G04_T08,8,3,8,100
38209,597,S08_G04_T08,8,3,8,112
38210,597,S08_G04_T08,8,3,8,125
38211,597,S08_G04_T08,8,3,8,138
38212,597,S08_G04_T08,8,3,8,150
38213,597,S08_G04_T08,8,3,8,163
38214,597,S08_G04_T08,8,3,8,176
38215,597,S08_G04_T08,8,3,8,188
38216,597,S08_G04_T08,8,3,8,201
38217,597,S08_G04_T08,8,3,8,214
38218,597,S08_G04_T08,8,3,8,226
38219,597,S08_G04_T08,8,3,8,239
38220,597,S08_G04_T08,8,3,8,252
38221,597,S08_G04_T08,8,3,8,265
38222,597,S08_G04_T08,8,3,8,277
38223,597,S08_G04_T08,8,3,8,290
38224,597,S08_G04_T08,8,3,8,303
38225,597,S08_G04_T08,8,3,8,315
38226,597,S08_G04_T08,8,3,8,328
38227,597,S08_G04_T08,8,3,8,341
38228,597,S08_G04_T08,8,3,8,353
38229,597,S08_G04_T08,8,3,8,366
38230,597,S08_G04_T08,8,3,8,379
38231,597,S08_G04_T08,8,3,8,392
38232,597,S08_G04_T08,8,3,8,404
38233,597,S08_G04_T08,8,3,8,417
38234,597,S08_G04_T08,8,3,8,430
38235,597,S08_G04_T08,8,3,8,442
38236,597,S08_G04_T08,8,3,8,455
38237,597,S08_G04_T08,8,3,8,468
38238,597,S08_G04_T08,8,3,8,480
38239,597,S08_G04_T08,8,3,8,493
38240,597,S08_G04_T08,8,3,8,506
38241,597,S08_G04_T08,8,3,8,519
38242,597,S08_G04_T08,8,3,8,531
38243,597,S08_G04_T08,8,3,8,544
38244,597,S08_G04_T08,8,3,8,557
38245,597,S08_G04_T08,8,3,8,569
38246,597,S08_G04_T08,8,3,8,582
38247,597,S08_G04_T08,8,3,8,595
38248,597,S08_G04_T08,8,3,8,607
38249,597,S08_G04_T08,8,3,8,620
38250,597,S08_G04_T08,8,3,8,633
38251,597,S08_G04_T08,8,3,8,646
38252,597,S08_G04_T08,8,3,8,658
38253,597,S08_G04_T08,8,3,8,671
38254,597,S08_G04_T08,8,3,8,684
38255,597,S08_G04_T08,8,3,8,696
38256,597,S08_G04_T08,8,3,8,709
38257,597,S08_G04_T08,8,3,8,722
38258,597,S08_G04_T08,8,3,8,734
38259,597,S08_G04_T08,8,3,8,747
38260,597,S08_G04_T08,8,3,8,760
38261,597,S08_G04_T08,8,3,8,773
38262,597,S08_G04_T08,8,3,8,785
38263,597,S08_G04_T08,8,3,8,798
38264,597,S08_G04_T08,8,3,8,811
38265,597,S08_G04_T08,8,3,8,823
38266,597,S08_G04_T08,8,3,8,836
38267,597,S08_G04_T08,8,3,8,849
38268,597,S08_G04_T08,8,3,8,861
38269,597,S08_G04_T08,8,3,8,874
38270,597,S08_G04_T08,8,3,8,887
38271,597,S08_G04_T08,8,3,8,900
38272,598,S08_G04_T09,8,3,9,100
38273,598,S08_G04_T09,8,3,9,112
38274,598,S08_G04_T09,8,3,9,125
38275,598,S08_G04_T09,8,3,9,138
38276,598,S08_G04_T09,8,3,9,150
38277,598,S08_G04_T09,8,3,9,163
38278,598,S08_G04_T09,8,3,9,176
38279,598,S08_G04_T09,8,3,9,188
38280,598,S08_G04_T09,8,3,9,201
38281,598,S08_G04_T09,8,3,9,214
38282,598,S08_G04_T09,8,3,9,226
38283,598,S08_G04_T09,8,3,9,239
38284,598,S08_G04_T09,8,3,9,252
38285,598,S08_G04_T09,8,3,9,265
38286,598,S08_G04_T09,8,3,9,277
38287,598,S08_G04_T09,8,3,9,290
38288,598,S08_G04_T09,8,3,9,303
38289,598,S08_G04_T09,8,3,9,315
38290,598,S08_G04_T09,8,3,9,328
38291,598,S08_G04_T09,8,3,9,341
38292,598,S08_G04_T09,8,3,9,353
38293,598,S08_G04_T09,8,3,9,366
38294,598,S08_G04_T09,8,3,9,379
38295,598,S08_G04_T09,8,3,9,392
38296,598,S08_G04_T09,8,3,9,404
38297,598,S08_G04_T09,8,3,9,417
38298,598,S08_G04_T09,8,3,9,430
38299,598,S08_G04_T09,8,3,9,442
38300,598,S08_G04_T09,8,3,9,455
38301,598,S08_G04_T09,8,3,9,468
