selection_stage,subject_id,fold_id,fold_index,candidate_id,window_config_id,window_length_sec,window_length,step_samples,trim_config_id,trim_start_fraction,trim_end_fraction,modality,channel_count,model_type,feature_dim,train_window_count,validation_window_count,fit_eval_seconds,status,val_window_accuracy,val_window_balanced_accuracy,val_window_macro_precision,val_window_macro_recall,val_window_macro_f1,val_segment_accuracy,val_segment_balanced_accuracy,val_segment_macro_precision,val_segment_macro_recall,val_segment_macro_f1
feature_screen_with_shrinkage_lda,4,S04_personal_fold01,1,win1p0s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,1306,95,5.780042099999264,success,0.9473684210526315,0.9473684210526316,0.9583333333333333,0.9473684210526316,0.9478093688764003,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,4,S04_personal_fold02,2,win1p0s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,1306,95,5.779113000000507,success,0.7473684210526316,0.7473684210526316,0.6739473684210526,0.7473684210526316,0.6906180706002293,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,4,S04_personal_fold03,3,win1p0s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,1306,95,5.496344999999565,success,0.8,0.8,0.7,0.8,0.7333333333333333,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,4,S04_personal_fold04,4,win1p0s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,1306,95,5.518193299998529,success,0.9578947368421052,0.9578947368421054,0.9652173913043478,0.9578947368421054,0.957422969187675,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,4,S04_personal_fold05,5,win1p0s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,1306,95,5.598544500000571,success,0.9263157894736842,0.9263157894736842,0.9461538461538461,0.9263157894736842,0.9237275985663083,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,4,S04_personal_fold06,6,win1p0s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,1306,95,5.555300199997873,success,0.9894736842105263,0.9894736842105264,0.99,0.9894736842105264,0.9894663894663894,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,4,S04_personal_fold07,7,win1p0s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,570,831,4.025618899999245,success,0.6823104693140795,0.6518461079923855,0.7605071044309921,0.6518461079923855,0.6416083615826916,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,4,S04_personal_fold08,8,win1p0s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,570,95,3.961392799999885,success,0.9578947368421052,0.9578947368421051,0.9596638655462184,0.9578947368421051,0.9577777777777777,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,4,S04_personal_fold01,1,win1p0s_50ov__trim20_each_end__EMG__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,974,70,0.0647726999995939,success,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,4,S04_personal_fold02,2,win1p0s_50ov__trim20_each_end__EMG__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,974,70,0.0612639000028139,success,0.7714285714285715,0.7714285714285716,0.6822660098522167,0.7714285714285716,0.7085394364464132,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,4,S04_personal_fold03,3,win1p0s_50ov__trim20_each_end__EMG__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,974,70,0.05731089999972028,success,0.8,0.8,0.7,0.8,0.7333333333333333,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,4,S04_personal_fold04,4,win1p0s_50ov__trim20_each_end__EMG__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,974,70,0.06630600000062259,success,0.9571428571428572,0.9571428571428571,0.9647058823529411,0.9571428571428571,0.9566451612903226,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,4,S04_personal_fold05,5,win1p0s_50ov__trim20_each_end__EMG__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,974,70,0.05936859999928856,success,0.8857142857142857,0.8857142857142858,0.905,0.8857142857142858,0.8802139037433154,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,4,S04_personal_fold06,6,win1p0s_50ov__trim20_each_end__EMG__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,974,70,0.07114110000111395,success,0.7857142857142857,0.7857142857142858,0.6965517241379311,0.7857142857142858,0.7228251507321275,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,4,S04_personal_fold07,7,win1p0s_50ov__trim20_each_end__EMG__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,420,624,0.05138060000172118,success,0.7788461538461539,0.7485933647242872,0.7931847431847432,0.7485933647242872,0.7574274535147318,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,4,S04_personal_fold08,8,win1p0s_50ov__trim20_each_end__EMG__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,420,70,0.04895360000227811,success,0.9857142857142858,0.9857142857142858,0.9866666666666667,0.9857142857142858,0.9856960408684546,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,4,S04_personal_fold01,1,win1p0s_50ov__trim20_each_end__EMG_ACC__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG_ACC,24,ShrinkageLDA,792,974,70,1.2233106000021507,success,0.9714285714285714,0.9714285714285715,0.975,0.9714285714285715,0.9712820512820514,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,4,S04_personal_fold02,2,win1p0s_50ov__trim20_each_end__EMG_ACC__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG_ACC,24,ShrinkageLDA,792,974,70,1.1496461999995518,success,0.7857142857142857,0.7857142857142858,0.6866666666666668,0.7857142857142858,0.7190293742017879,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,4,S04_personal_fold03,3,win1p0s_50ov__trim20_each_end__EMG_ACC__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG_ACC,24,ShrinkageLDA,792,974,70,1.1766896999979508,success,0.8,0.8,0.7,0.8,0.7333333333333333,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,4,S04_personal_fold04,4,win1p0s_50ov__trim20_each_end__EMG_ACC__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG_ACC,24,ShrinkageLDA,792,974,70,1.2096106000026339,success,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,4,S04_personal_fold05,5,win1p0s_50ov__trim20_each_end__EMG_ACC__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG_ACC,24,ShrinkageLDA,792,974,70,1.1753367999990587,success,0.8571428571428571,0.8571428571428571,0.8848484848484848,0.8571428571428571,0.8444444444444444,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,4,S04_personal_fold06,6,win1p0s_50ov__trim20_each_end__EMG_ACC__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG_ACC,24,ShrinkageLDA,792,974,70,1.207997699999396,success,0.9428571428571428,0.9428571428571428,0.9464285714285715,0.9428571428571428,0.9427106227106228,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,4,S04_personal_fold07,7,win1p0s_50ov__trim20_each_end__EMG_ACC__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG_ACC,24,ShrinkageLDA,792,420,624,0.8517284999979893,success,0.7339743589743589,0.7011577458510252,0.7551600929399791,0.7011577458510252,0.7097912750396584,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,4,S04_personal_fold08,8,win1p0s_50ov__trim20_each_end__EMG_ACC__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG_ACC,24,ShrinkageLDA,792,420,70,0.903647600000113,success,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,4,S04_personal_fold01,1,win1p0s_50ov__trim20_each_end__EMG_IMU__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG_IMU,42,ShrinkageLDA,1386,974,70,4.798527200000535,success,0.9714285714285714,0.9714285714285715,0.975,0.9714285714285715,0.9712820512820514,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,4,S04_personal_fold02,2,win1p0s_50ov__trim20_each_end__EMG_IMU__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG_IMU,42,ShrinkageLDA,1386,974,70,5.084334099999978,success,0.7714285714285715,0.7714285714285715,0.6933333333333334,0.7714285714285715,0.7118881118881119,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,4,S04_personal_fold03,3,win1p0s_50ov__trim20_each_end__EMG_IMU__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG_IMU,42,ShrinkageLDA,1386,974,70,4.8099624999995285,success,0.8,0.8,0.7,0.8,0.7333333333333333,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,4,S04_personal_fold04,4,win1p0s_50ov__trim20_each_end__EMG_IMU__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG_IMU,42,ShrinkageLDA,1386,974,70,4.981250400000135,success,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,4,S04_personal_fold05,5,win1p0s_50ov__trim20_each_end__EMG_IMU__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG_IMU,42,ShrinkageLDA,1386,974,70,5.085531299999275,success,0.8857142857142857,0.8857142857142858,0.8875,0.8857142857142858,0.8851282051282052,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,4,S04_personal_fold06,6,win1p0s_50ov__trim20_each_end__EMG_IMU__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG_IMU,42,ShrinkageLDA,1386,974,70,4.637337899999693,success,0.9857142857142858,0.9857142857142858,0.9866666666666667,0.9857142857142858,0.9856960408684546,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,4,S04_personal_fold07,7,win1p0s_50ov__trim20_each_end__EMG_IMU__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG_IMU,42,ShrinkageLDA,1386,420,624,3.7195742999974755,success,0.6538461538461539,0.6139636008853763,0.7581997368505504,0.6139636008853763,0.6362340590286765,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,4,S04_personal_fold08,8,win1p0s_50ov__trim20_each_end__EMG_IMU__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG_IMU,42,ShrinkageLDA,1386,420,70,3.644140399999742,success,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
model_screen_on_best_feature_config,4,S04_personal_fold01,1,win1p0s_50ov__trim20_each_end__EMG__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,974,70,0.0790311999990081,success,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
model_screen_on_best_feature_config,4,S04_personal_fold01,1,win1p0s_50ov__trim20_each_end__EMG__LogisticRegression,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG,6,LogisticRegression,198,974,70,0.2040034999990894,success,0.9714285714285714,0.9714285714285715,0.975,0.9714285714285715,0.9712820512820514,1.0,1.0,1.0,1.0,1.0
model_screen_on_best_feature_config,4,S04_personal_fold01,1,win1p0s_50ov__trim20_each_end__EMG__RBF-SVM,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG,6,RBF-SVM,198,974,70,0.39346890000160784,success,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
model_screen_on_best_feature_config,4,S04_personal_fold01,1,win1p0s_50ov__trim20_each_end__EMG__RandomForest,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG,6,RandomForest,198,974,70,0.4477882999999565,success,0.9428571428571428,0.9428571428571428,0.9555555555555555,0.9428571428571428,0.9416666666666668,1.0,1.0,1.0,1.0,1.0
model_screen_on_best_feature_config,4,S04_personal_fold02,2,win1p0s_50ov__full_segment__EMG_ACC__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,full_segment,0.0,0.0,EMG_ACC,24,ShrinkageLDA,792,1615,115,1.557072400002653,success,0.782608695652174,0.782608695652174,0.6958333333333334,0.782608695652174,0.7204865556978233,0.8,0.8,0.7,0.8,0.7333333333333333
model_screen_on_best_feature_config,4,S04_personal_fold02,2,win1p0s_50ov__full_segment__EMG_ACC__LogisticRegression,win1p0s_50ov,1.0,1260,630,full_segment,0.0,0.0,EMG_ACC,24,LogisticRegression,792,1615,115,0.5753003999998327,success,0.7652173913043478,0.7652173913043478,0.692,0.7652173913043478,0.706979778212655,0.8,0.8,0.7,0.8,0.7333333333333333
model_screen_on_best_feature_config,4,S04_personal_fold02,2,win1p0s_50ov__full_segment__EMG_ACC__RBF-SVM,win1p0s_50ov,1.0,1260,630,full_segment,0.0,0.0,EMG_ACC,24,RBF-SVM,792,1615,115,4.183938599999237,success,0.7391304347826086,0.7391304347826086,0.6605442176870748,0.7391304347826086,0.6789429246876055,0.8,0.8,0.7,0.8,0.7333333333333333
model_screen_on_best_feature_config,4,S04_personal_fold02,2,win1p0s_50ov__full_segment__EMG_ACC__RandomForest,win1p0s_50ov,1.0,1260,630,full_segment,0.0,0.0,EMG_ACC,24,RandomForest,792,1615,115,1.5581311999994796,success,0.6869565217391305,0.6869565217391304,0.617948717948718,0.6869565217391304,0.6198156682027649,0.8,0.8,0.7,0.8,0.7333333333333333
model_screen_on_best_feature_config,4,S04_personal_fold03,3,win0p25s_50ov__full_segment__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG,6,ShrinkageLDA,198,6580,480,0.3522856999989017,success,0.8166666666666667,0.8166666666666667,0.9043478260869566,0.8166666666666667,0.7703814510097233,0.8,0.8,0.7,0.8,0.7333333333333333
model_screen_on_best_feature_config,4,S04_personal_fold03,3,win0p25s_50ov__full_segment__EMG__LogisticRegression,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG,6,LogisticRegression,198,6580,480,1.4537008000006608,success,0.7791666666666667,0.7791666666666667,0.8928557213930348,0.7791666666666667,0.7468367889420522,0.8,0.8,0.7,0.8,0.7333333333333333
model_screen_on_best_feature_config,4,S04_personal_fold03,3,win0p25s_50ov__full_segment__EMG__RBF-SVM,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG,6,RBF-SVM,198,6580,480,8.353209200002311,success,0.8229166666666666,0.8229166666666666,0.9060773480662985,0.8229166666666666,0.7923535370919821,0.8,0.8,0.7,0.8,0.7333333333333333
model_screen_on_best_feature_config,4,S04_personal_fold03,3,win0p25s_50ov__full_segment__EMG__RandomForest,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG,6,RandomForest,198,6580,480,3.474731600002997,success,0.85625,0.85625,0.9163636363636364,0.85625,0.8453010136153297,0.8,0.8,0.7,0.8,0.7333333333333333
model_screen_on_best_feature_config,4,S04_personal_fold04,4,win0p5s_50ov__trim20_each_end__EMG_IMU__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim20_each_end,0.2,0.2,EMG_IMU,42,ShrinkageLDA,1386,1949,140,7.167636400001356,success,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
model_screen_on_best_feature_config,4,S04_personal_fold04,4,win0p5s_50ov__trim20_each_end__EMG_IMU__LogisticRegression,win0p5s_50ov,0.5,630,315,trim20_each_end,0.2,0.2,EMG_IMU,42,LogisticRegression,1386,1949,140,2.0812741999980062,success,0.9714285714285714,0.9714285714285715,0.975,0.9714285714285715,0.9712820512820514,1.0,1.0,1.0,1.0,1.0
model_screen_on_best_feature_config,4,S04_personal_fold04,4,win0p5s_50ov__trim20_each_end__EMG_IMU__RBF-SVM,win0p5s_50ov,0.5,630,315,trim20_each_end,0.2,0.2,EMG_IMU,42,RBF-SVM,1386,1949,140,12.938818800001172,success,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
model_screen_on_best_feature_config,4,S04_personal_fold04,4,win0p5s_50ov__trim20_each_end__EMG_IMU__RandomForest,win0p5s_50ov,0.5,630,315,trim20_each_end,0.2,0.2,EMG_IMU,42,RandomForest,1386,1949,140,2.5251946999997017,success,0.9928571428571429,0.9928571428571429,0.993103448275862,0.9928571428571429,0.9928548644338118,1.0,1.0,1.0,1.0,1.0
model_screen_on_best_feature_config,4,S04_personal_fold05,5,win1p0s_50ov__full_segment__EMG__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,full_segment,0.0,0.0,EMG,6,ShrinkageLDA,198,1615,115,0.0810144000024593,success,0.9565217391304348,0.9565217391304348,0.9568181818181818,0.9565217391304348,0.956501182033097,1.0,1.0,1.0,1.0,1.0
model_screen_on_best_feature_config,4,S04_personal_fold05,5,win1p0s_50ov__full_segment__EMG__LogisticRegression,win1p0s_50ov,1.0,1260,630,full_segment,0.0,0.0,EMG,6,LogisticRegression,198,1615,115,0.4269113999980618,success,0.9391304347826087,0.9391304347826086,0.9533333333333334,0.9391304347826086,0.9376874697629415,1.0,1.0,1.0,1.0,1.0
model_screen_on_best_feature_config,4,S04_personal_fold05,5,win1p0s_50ov__full_segment__EMG__RBF-SVM,win1p0s_50ov,1.0,1260,630,full_segment,0.0,0.0,EMG,6,RBF-SVM,198,1615,115,0.8336208000000624,success,0.9304347826086956,0.9304347826086957,0.9345029239766081,0.9304347826086957,0.9299047619047618,1.0,1.0,1.0,1.0,1.0
model_screen_on_best_feature_config,4,S04_personal_fold05,5,win1p0s_50ov__full_segment__EMG__RandomForest,win1p0s_50ov,1.0,1260,630,full_segment,0.0,0.0,EMG,6,RandomForest,198,1615,115,0.7400668000009318,success,0.8173913043478261,0.8173913043478261,0.8205357142857143,0.8173913043478261,0.8101228501228501,0.8,0.8,0.7,0.8,0.7333333333333333
model_screen_on_best_feature_config,4,S04_personal_fold06,6,win1p0s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,1306,95,5.582808000002842,success,0.9894736842105263,0.9894736842105264,0.99,0.9894736842105264,0.9894663894663894,1.0,1.0,1.0,1.0,1.0
model_screen_on_best_feature_config,4,S04_personal_fold06,6,win1p0s_50ov__trim10_each_end__EMG_IMU__LogisticRegression,win1p0s_50ov,1.0,1260,630,trim10_each_end,0.1,0.1,EMG_IMU,42,LogisticRegression,1386,1306,95,1.0352106999998796,success,0.8631578947368421,0.8631578947368421,0.91875,0.8631578947368421,0.8450196078431371,0.8,0.8,0.7,0.8,0.7333333333333333
model_screen_on_best_feature_config,4,S04_personal_fold06,6,win1p0s_50ov__trim10_each_end__EMG_IMU__RBF-SVM,win1p0s_50ov,1.0,1260,630,trim10_each_end,0.1,0.1,EMG_IMU,42,RBF-SVM,1386,1306,95,6.6248572999975295,success,0.9263157894736842,0.9263157894736842,0.942,0.9263157894736842,0.9224377772764869,1.0,1.0,1.0,1.0,1.0
model_screen_on_best_feature_config,4,S04_personal_fold06,6,win1p0s_50ov__trim10_each_end__EMG_IMU__RandomForest,win1p0s_50ov,1.0,1260,630,trim10_each_end,0.1,0.1,EMG_IMU,42,RandomForest,1386,1306,95,1.5758650999996462,success,0.8631578947368421,0.8631578947368421,0.8911304347826088,0.8631578947368421,0.8536796536796537,0.8,0.8,0.7,0.8,0.7333333333333333
model_screen_on_best_feature_config,4,S04_personal_fold07,7,win0p25s_50ov__trim10_each_end__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG,6,ShrinkageLDA,198,2310,3345,0.1289080999995349,success,0.884304932735426,0.8708359213998704,0.8795097035149052,0.8708359213998704,0.8741309917441953,1.0,1.0,1.0,1.0,1.0
model_screen_on_best_feature_config,4,S04_personal_fold07,7,win0p25s_50ov__trim10_each_end__EMG__LogisticRegression,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG,6,LogisticRegression,198,2310,3345,0.6031966999980796,success,0.7808669656203289,0.7519152844011707,0.7908960742308528,0.7519152844011707,0.7588892405144667,1.0,1.0,1.0,1.0,1.0
model_screen_on_best_feature_config,4,S04_personal_fold07,7,win0p25s_50ov__trim10_each_end__EMG__RBF-SVM,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG,6,RBF-SVM,198,2310,3345,2.817114400000719,success,0.6203288490284006,0.6218326489861888,0.7093459457329964,0.6218326489861888,0.6078669497196165,1.0,1.0,1.0,1.0,1.0
model_screen_on_best_feature_config,4,S04_personal_fold07,7,win0p25s_50ov__trim10_each_end__EMG__RandomForest,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG,6,RandomForest,198,2310,3345,0.9139777999989747,success,0.8717488789237668,0.8572680695598731,0.8693778324524836,0.8572680695598731,0.8622302171081857,1.0,1.0,1.0,1.0,1.0
model_screen_on_best_feature_config,4,S04_personal_fold08,8,win1p0s_50ov__trim20_each_end__EMG_ACC__ShrinkageLDA,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG_ACC,24,ShrinkageLDA,792,420,70,0.8690949000010733,success,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
model_screen_on_best_feature_config,4,S04_personal_fold08,8,win1p0s_50ov__trim20_each_end__EMG_ACC__LogisticRegression,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG_ACC,24,LogisticRegression,792,420,70,0.16034099999887985,success,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
model_screen_on_best_feature_config,4,S04_personal_fold08,8,win1p0s_50ov__trim20_each_end__EMG_ACC__RBF-SVM,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG_ACC,24,RBF-SVM,792,420,70,0.5937209999974584,success,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
model_screen_on_best_feature_config,4,S04_personal_fold08,8,win1p0s_50ov__trim20_each_end__EMG_ACC__RandomForest,win1p0s_50ov,1.0,1260,630,trim20_each_end,0.2,0.2,EMG_ACC,24,RandomForest,792,420,70,0.34444649999932153,success,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,5,S05_personal_fold01,1,win0p25s_50ov__full_segment__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG,6,ShrinkageLDA,198,6709,480,0.30796489999920595,success,0.9770833333333333,0.9770833333333334,0.9794392523364486,0.9770833333333334,0.977431082340631,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,5,S05_personal_fold02,2,win0p25s_50ov__full_segment__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG,6,ShrinkageLDA,198,6709,480,0.35507069999948726,success,0.9166666666666666,0.9166666666666666,0.9401603665521192,0.9166666666666666,0.9186297952710648,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,5,S05_personal_fold03,3,win0p25s_50ov__full_segment__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG,6,ShrinkageLDA,198,6709,480,0.32652429999870947,success,0.9958333333333333,0.9958333333333333,0.9959183673469388,0.9958333333333333,0.9958328811720023,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,5,S05_personal_fold04,4,win0p25s_50ov__full_segment__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG,6,ShrinkageLDA,198,6709,480,0.30734120000124676,success,0.8479166666666667,0.8479166666666668,0.9136094674556213,0.8479166666666668,0.8222165847471065,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,5,S05_personal_fold05,5,win0p25s_50ov__full_segment__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG,6,ShrinkageLDA,198,6709,480,0.3139705000030517,success,0.9395833333333333,0.9395833333333332,0.9443631608443862,0.9395833333333332,0.9354574229310497,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,5,S05_personal_fold06,6,win0p25s_50ov__full_segment__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG,6,ShrinkageLDA,198,6709,480,0.369955399997707,success,0.9604166666666667,0.9604166666666668,0.9636825572801182,0.9604166666666668,0.9600746336496855,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,5,S05_personal_fold07,7,win0p25s_50ov__full_segment__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG,6,ShrinkageLDA,198,2880,4309,0.18717199999809964,success,0.8728243211882107,0.8564740022302957,0.8923752923084415,0.8564740022302957,0.8602416306107251,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,5,S05_personal_fold08,8,win0p25s_50ov__full_segment__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG,6,ShrinkageLDA,198,2880,480,0.14457770000080927,success,0.9625,0.9625,0.9665505226480835,0.9625,0.9622854023563662,1.0,1.0,1.0,1.0,1.0
