fold_id,subject_id,fold_index,test_class_segment_index,validation_class_segment_index,split_rule,split,source_file,condition,recording_id,segment_id,class_segment_index,action_label,action_name,y,start_index,end_index,sample_count,sampling_rate,channel_count,label_column
S04_personal_fold07,4,7,6,7,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP1/subject4_limb_EMG.mat,StaticP1,S04_StaticP1_seg0005,S04_StaticP1_seg0005,0,5,Rest,4,60481,75600,15120,1260.0,42,43
S04_personal_fold07,4,7,6,7,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP2/subject4_limb_EMG.mat,StaticP2,S04_StaticP2_seg0005,S04_StaticP2_seg0005,1,5,Rest,4,60481,75600,15120,1260.0,42,43
S04_personal_fold07,4,7,6,7,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP3/subject4_limb_EMG.mat,StaticP3,S04_StaticP3_seg0005,S04_StaticP3_seg0005,2,5,Rest,4,60481,75600,15120,1260.0,42,43
S04_personal_fold07,4,7,6,7,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP4/subject4_limb_EMG.mat,StaticP4,S04_StaticP4_seg0005,S04_StaticP4_seg0005,3,5,Rest,4,60481,75600,15120,1260.0,42,43
S04_personal_fold07,4,7,6,7,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP9/subject4_limb_EMG.mat,StaticP9,S04_StaticP9_seg0005,S04_StaticP9_seg0005,4,5,Rest,4,60481,75600,15120,1260.0,42,43
S04_personal_fold07,4,7,6,7,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP10/subject4_limb_EMG.mat,StaticP10,S04_StaticP10_seg0005,S04_StaticP10_seg0005,5,5,Rest,4,60481,75600,15120,1260.0,42,43
S04_personal_fold07,4,7,6,7,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",test,data/limb/subject04/StaticP14/subject4_limb_EMG.mat,StaticP14,S04_StaticP14_seg0005,S04_StaticP14_seg0005,6,5,Rest,4,60481,75600,15120,1260.0,42,43
S04_personal_fold07,4,7,6,7,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",validation,data/limb/subject04/Dynamic/subject4_limb_EMG.mat,Dynamic,S04_Dynamic_seg0005,S04_Dynamic_seg0005,7,5,Rest,4,468714,656745,188032,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",validation,data/limb/subject04/StaticP1/subject4_limb_EMG.mat,StaticP1,S04_StaticP1_seg0001,S04_StaticP1_seg0001,0,1,HandOpen,0,1,15120,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP2/subject4_limb_EMG.mat,StaticP2,S04_StaticP2_seg0001,S04_StaticP2_seg0001,1,1,HandOpen,0,1,15120,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP3/subject4_limb_EMG.mat,StaticP3,S04_StaticP3_seg0001,S04_StaticP3_seg0001,2,1,HandOpen,0,1,15120,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP4/subject4_limb_EMG.mat,StaticP4,S04_StaticP4_seg0001,S04_StaticP4_seg0001,3,1,HandOpen,0,1,15120,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP9/subject4_limb_EMG.mat,StaticP9,S04_StaticP9_seg0001,S04_StaticP9_seg0001,4,1,HandOpen,0,1,15120,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP10/subject4_limb_EMG.mat,StaticP10,S04_StaticP10_seg0001,S04_StaticP10_seg0001,5,1,HandOpen,0,1,15120,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP14/subject4_limb_EMG.mat,StaticP14,S04_StaticP14_seg0001,S04_StaticP14_seg0001,6,1,HandOpen,0,1,15120,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",test,data/limb/subject04/Dynamic/subject4_limb_EMG.mat,Dynamic,S04_Dynamic_seg0001,S04_Dynamic_seg0001,7,1,HandOpen,0,1,118735,118735,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",validation,data/limb/subject04/StaticP1/subject4_limb_EMG.mat,StaticP1,S04_StaticP1_seg0002,S04_StaticP1_seg0002,0,2,Lateral,1,15121,30240,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP2/subject4_limb_EMG.mat,StaticP2,S04_StaticP2_seg0002,S04_StaticP2_seg0002,1,2,Lateral,1,15121,30240,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP3/subject4_limb_EMG.mat,StaticP3,S04_StaticP3_seg0002,S04_StaticP3_seg0002,2,2,Lateral,1,15121,30240,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP4/subject4_limb_EMG.mat,StaticP4,S04_StaticP4_seg0002,S04_StaticP4_seg0002,3,2,Lateral,1,15121,30240,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP9/subject4_limb_EMG.mat,StaticP9,S04_StaticP9_seg0002,S04_StaticP9_seg0002,4,2,Lateral,1,15121,30240,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP10/subject4_limb_EMG.mat,StaticP10,S04_StaticP10_seg0002,S04_StaticP10_seg0002,5,2,Lateral,1,15121,30240,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP14/subject4_limb_EMG.mat,StaticP14,S04_StaticP14_seg0002,S04_StaticP14_seg0002,6,2,Lateral,1,15121,30240,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",test,data/limb/subject04/Dynamic/subject4_limb_EMG.mat,Dynamic,S04_Dynamic_seg0002,S04_Dynamic_seg0002,7,2,Lateral,1,118736,231241,112506,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",validation,data/limb/subject04/StaticP1/subject4_limb_EMG.mat,StaticP1,S04_StaticP1_seg0003,S04_StaticP1_seg0003,0,3,Pinch,2,30241,45360,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP2/subject4_limb_EMG.mat,StaticP2,S04_StaticP2_seg0003,S04_StaticP2_seg0003,1,3,Pinch,2,30241,45360,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP3/subject4_limb_EMG.mat,StaticP3,S04_StaticP3_seg0003,S04_StaticP3_seg0003,2,3,Pinch,2,30241,45360,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP4/subject4_limb_EMG.mat,StaticP4,S04_StaticP4_seg0003,S04_StaticP4_seg0003,3,3,Pinch,2,30241,45360,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP9/subject4_limb_EMG.mat,StaticP9,S04_StaticP9_seg0003,S04_StaticP9_seg0003,4,3,Pinch,2,30241,45360,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP10/subject4_limb_EMG.mat,StaticP10,S04_StaticP10_seg0003,S04_StaticP10_seg0003,5,3,Pinch,2,30241,45360,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP14/subject4_limb_EMG.mat,StaticP14,S04_StaticP14_seg0003,S04_StaticP14_seg0003,6,3,Pinch,2,30241,45360,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",test,data/limb/subject04/Dynamic/subject4_limb_EMG.mat,Dynamic,S04_Dynamic_seg0003,S04_Dynamic_seg0003,7,3,Pinch,2,231242,355840,124599,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",validation,data/limb/subject04/StaticP1/subject4_limb_EMG.mat,StaticP1,S04_StaticP1_seg0004,S04_StaticP1_seg0004,0,4,Power,3,45361,60480,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP2/subject4_limb_EMG.mat,StaticP2,S04_StaticP2_seg0004,S04_StaticP2_seg0004,1,4,Power,3,45361,60480,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP3/subject4_limb_EMG.mat,StaticP3,S04_StaticP3_seg0004,S04_StaticP3_seg0004,2,4,Power,3,45361,60480,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP4/subject4_limb_EMG.mat,StaticP4,S04_StaticP4_seg0004,S04_StaticP4_seg0004,3,4,Power,3,45361,60480,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP9/subject4_limb_EMG.mat,StaticP9,S04_StaticP9_seg0004,S04_StaticP9_seg0004,4,4,Power,3,45361,60480,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP10/subject4_limb_EMG.mat,StaticP10,S04_StaticP10_seg0004,S04_StaticP10_seg0004,5,4,Power,3,45361,60480,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP14/subject4_limb_EMG.mat,StaticP14,S04_StaticP14_seg0004,S04_StaticP14_seg0004,6,4,Power,3,45361,60480,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",test,data/limb/subject04/Dynamic/subject4_limb_EMG.mat,Dynamic,S04_Dynamic_seg0004,S04_Dynamic_seg0004,7,4,Power,3,355841,468713,112873,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",validation,data/limb/subject04/StaticP1/subject4_limb_EMG.mat,StaticP1,S04_StaticP1_seg0005,S04_StaticP1_seg0005,0,5,Rest,4,60481,75600,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP2/subject4_limb_EMG.mat,StaticP2,S04_StaticP2_seg0005,S04_StaticP2_seg0005,1,5,Rest,4,60481,75600,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP3/subject4_limb_EMG.mat,StaticP3,S04_StaticP3_seg0005,S04_StaticP3_seg0005,2,5,Rest,4,60481,75600,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP4/subject4_limb_EMG.mat,StaticP4,S04_StaticP4_seg0005,S04_StaticP4_seg0005,3,5,Rest,4,60481,75600,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP9/subject4_limb_EMG.mat,StaticP9,S04_StaticP9_seg0005,S04_StaticP9_seg0005,4,5,Rest,4,60481,75600,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP10/subject4_limb_EMG.mat,StaticP10,S04_StaticP10_seg0005,S04_StaticP10_seg0005,5,5,Rest,4,60481,75600,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject04/StaticP14/subject4_limb_EMG.mat,StaticP14,S04_StaticP14_seg0005,S04_StaticP14_seg0005,6,5,Rest,4,60481,75600,15120,1260.0,42,43
S04_personal_fold08,4,8,7,0,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",test,data/limb/subject04/Dynamic/subject4_limb_EMG.mat,Dynamic,S04_Dynamic_seg0005,S04_Dynamic_seg0005,7,5,Rest,4,468714,656745,188032,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",test,data/limb/subject05/StaticP1/subject5_limb_EMG.mat,StaticP1,S05_StaticP1_seg0001,S05_StaticP1_seg0001,0,1,HandOpen,0,1,15120,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",validation,data/limb/subject05/StaticP2/subject5_limb_EMG.mat,StaticP2,S05_StaticP2_seg0001,S05_StaticP2_seg0001,1,1,HandOpen,0,1,15120,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP3/subject5_limb_EMG.mat,StaticP3,S05_StaticP3_seg0001,S05_StaticP3_seg0001,2,1,HandOpen,0,1,15120,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP4/subject5_limb_EMG.mat,StaticP4,S05_StaticP4_seg0001,S05_StaticP4_seg0001,3,1,HandOpen,0,1,15120,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP9/subject5_limb_EMG.mat,StaticP9,S05_StaticP9_seg0001,S05_StaticP9_seg0001,4,1,HandOpen,0,1,15120,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP10/subject5_limb_EMG.mat,StaticP10,S05_StaticP10_seg0001,S05_StaticP10_seg0001,5,1,HandOpen,0,1,15120,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP14/subject5_limb_EMG.mat,StaticP14,S05_StaticP14_seg0001,S05_StaticP14_seg0001,6,1,HandOpen,0,1,15120,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/Dynamic/subject5_limb_EMG.mat,Dynamic,S05_Dynamic_seg0001,S05_Dynamic_seg0001,7,1,HandOpen,0,1,118407,118407,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",test,data/limb/subject05/StaticP1/subject5_limb_EMG.mat,StaticP1,S05_StaticP1_seg0002,S05_StaticP1_seg0002,0,2,Lateral,1,15121,30240,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",validation,data/limb/subject05/StaticP2/subject5_limb_EMG.mat,StaticP2,S05_StaticP2_seg0002,S05_StaticP2_seg0002,1,2,Lateral,1,15121,30240,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP3/subject5_limb_EMG.mat,StaticP3,S05_StaticP3_seg0002,S05_StaticP3_seg0002,2,2,Lateral,1,15121,30240,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP4/subject5_limb_EMG.mat,StaticP4,S05_StaticP4_seg0002,S05_StaticP4_seg0002,3,2,Lateral,1,15121,30240,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP9/subject5_limb_EMG.mat,StaticP9,S05_StaticP9_seg0002,S05_StaticP9_seg0002,4,2,Lateral,1,15121,30240,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP10/subject5_limb_EMG.mat,StaticP10,S05_StaticP10_seg0002,S05_StaticP10_seg0002,5,2,Lateral,1,15121,30240,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP14/subject5_limb_EMG.mat,StaticP14,S05_StaticP14_seg0002,S05_StaticP14_seg0002,6,2,Lateral,1,15121,30240,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/Dynamic/subject5_limb_EMG.mat,Dynamic,S05_Dynamic_seg0002,S05_Dynamic_seg0002,7,2,Lateral,1,118408,241147,122740,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",test,data/limb/subject05/StaticP1/subject5_limb_EMG.mat,StaticP1,S05_StaticP1_seg0003,S05_StaticP1_seg0003,0,3,Pinch,2,30241,45360,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",validation,data/limb/subject05/StaticP2/subject5_limb_EMG.mat,StaticP2,S05_StaticP2_seg0003,S05_StaticP2_seg0003,1,3,Pinch,2,30241,45360,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP3/subject5_limb_EMG.mat,StaticP3,S05_StaticP3_seg0003,S05_StaticP3_seg0003,2,3,Pinch,2,30241,45360,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP4/subject5_limb_EMG.mat,StaticP4,S05_StaticP4_seg0003,S05_StaticP4_seg0003,3,3,Pinch,2,30241,45360,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP9/subject5_limb_EMG.mat,StaticP9,S05_StaticP9_seg0003,S05_StaticP9_seg0003,4,3,Pinch,2,30241,45360,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP10/subject5_limb_EMG.mat,StaticP10,S05_StaticP10_seg0003,S05_StaticP10_seg0003,5,3,Pinch,2,30241,45360,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP14/subject5_limb_EMG.mat,StaticP14,S05_StaticP14_seg0003,S05_StaticP14_seg0003,6,3,Pinch,2,30241,45360,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/Dynamic/subject5_limb_EMG.mat,Dynamic,S05_Dynamic_seg0003,S05_Dynamic_seg0003,7,3,Pinch,2,241148,356666,115519,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",test,data/limb/subject05/StaticP1/subject5_limb_EMG.mat,StaticP1,S05_StaticP1_seg0004,S05_StaticP1_seg0004,0,4,Power,3,45361,60480,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",validation,data/limb/subject05/StaticP2/subject5_limb_EMG.mat,StaticP2,S05_StaticP2_seg0004,S05_StaticP2_seg0004,1,4,Power,3,45361,60480,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP3/subject5_limb_EMG.mat,StaticP3,S05_StaticP3_seg0004,S05_StaticP3_seg0004,2,4,Power,3,45361,60480,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP4/subject5_limb_EMG.mat,StaticP4,S05_StaticP4_seg0004,S05_StaticP4_seg0004,3,4,Power,3,45361,60480,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP9/subject5_limb_EMG.mat,StaticP9,S05_StaticP9_seg0004,S05_StaticP9_seg0004,4,4,Power,3,45361,60480,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP10/subject5_limb_EMG.mat,StaticP10,S05_StaticP10_seg0004,S05_StaticP10_seg0004,5,4,Power,3,45361,60480,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP14/subject5_limb_EMG.mat,StaticP14,S05_StaticP14_seg0004,S05_StaticP14_seg0004,6,4,Power,3,45361,60480,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/Dynamic/subject5_limb_EMG.mat,Dynamic,S05_Dynamic_seg0004,S05_Dynamic_seg0004,7,4,Power,3,356667,470741,114075,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",test,data/limb/subject05/StaticP1/subject5_limb_EMG.mat,StaticP1,S05_StaticP1_seg0005,S05_StaticP1_seg0005,0,5,Rest,4,60481,75600,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",validation,data/limb/subject05/StaticP2/subject5_limb_EMG.mat,StaticP2,S05_StaticP2_seg0005,S05_StaticP2_seg0005,1,5,Rest,4,60481,75600,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP3/subject5_limb_EMG.mat,StaticP3,S05_StaticP3_seg0005,S05_StaticP3_seg0005,2,5,Rest,4,60481,75600,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP4/subject5_limb_EMG.mat,StaticP4,S05_StaticP4_seg0005,S05_StaticP4_seg0005,3,5,Rest,4,60481,75600,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP9/subject5_limb_EMG.mat,StaticP9,S05_StaticP9_seg0005,S05_StaticP9_seg0005,4,5,Rest,4,60481,75600,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP10/subject5_limb_EMG.mat,StaticP10,S05_StaticP10_seg0005,S05_StaticP10_seg0005,5,5,Rest,4,60481,75600,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP14/subject5_limb_EMG.mat,StaticP14,S05_StaticP14_seg0005,S05_StaticP14_seg0005,6,5,Rest,4,60481,75600,15120,1260.0,42,43
S05_personal_fold01,5,1,0,1,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/Dynamic/subject5_limb_EMG.mat,Dynamic,S05_Dynamic_seg0005,S05_Dynamic_seg0005,7,5,Rest,4,470742,676994,206253,1260.0,42,43
S05_personal_fold02,5,2,1,2,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP1/subject5_limb_EMG.mat,StaticP1,S05_StaticP1_seg0001,S05_StaticP1_seg0001,0,1,HandOpen,0,1,15120,15120,1260.0,42,43
S05_personal_fold02,5,2,1,2,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",test,data/limb/subject05/StaticP2/subject5_limb_EMG.mat,StaticP2,S05_StaticP2_seg0001,S05_StaticP2_seg0001,1,1,HandOpen,0,1,15120,15120,1260.0,42,43
S05_personal_fold02,5,2,1,2,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",validation,data/limb/subject05/StaticP3/subject5_limb_EMG.mat,StaticP3,S05_StaticP3_seg0001,S05_StaticP3_seg0001,2,1,HandOpen,0,1,15120,15120,1260.0,42,43
S05_personal_fold02,5,2,1,2,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP4/subject5_limb_EMG.mat,StaticP4,S05_StaticP4_seg0001,S05_StaticP4_seg0001,3,1,HandOpen,0,1,15120,15120,1260.0,42,43
S05_personal_fold02,5,2,1,2,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP9/subject5_limb_EMG.mat,StaticP9,S05_StaticP9_seg0001,S05_StaticP9_seg0001,4,1,HandOpen,0,1,15120,15120,1260.0,42,43
S05_personal_fold02,5,2,1,2,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP10/subject5_limb_EMG.mat,StaticP10,S05_StaticP10_seg0001,S05_StaticP10_seg0001,5,1,HandOpen,0,1,15120,15120,1260.0,42,43
S05_personal_fold02,5,2,1,2,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/StaticP14/subject5_limb_EMG.mat,StaticP14,S05_StaticP14_seg0001,S05_StaticP14_seg0001,6,1,HandOpen,0,1,15120,15120,1260.0,42,43
S05_personal_fold02,5,2,1,2,"per class: test=i, validation=(i+1)%8, train=remaining 6 segment indices",train,data/limb/subject05/Dynamic/subject5_limb_EMG.mat,Dynamic,S05_Dynamic_seg0001,S05_Dynamic_seg0001,7,1,HandOpen,0,1,118407,118407,1260.0,42,43
